Year,Month,State,TAVG,Population,Consumption
2003,1,New York,16.38,19175939,52466670.0
2003,2,New York,19.732,19175939,50608541.0
2003,3,New York,33.152,19175939,51163843.0
2003,4,New York,42.724,19175939,49622748.0
2003,5,New York,54.816,19175939,38776997.0
2003,6,New York,63.568000000000005,19175939,51989018.0
2003,7,New York,68.972,19175939,70457959.0
2003,8,New York,70.484,19175939,77406201.0
2003,9,New York,61.784,19175939,55913730.0
2003,10,New York,47.43600000000001,19175939,47231702.0
2003,11,New York,42.388000000000005,19175939,42556676.0
2003,12,New York,29.76,19175939,50361119.0
2004,1,New York,15.552,19171567,62476313.0
2004,2,New York,23.74,19171567,50507712.0
2004,3,New York,36.204,19171567,48416327.0
2004,4,New York,45.251999999999995,19171567,44765286.0
2004,5,New York,59.824,19171567,51039169.0
2004,6,New York,63.156000000000006,19171567,56789658.0
2004,7,New York,68.48,19171567,63452633.0
2004,8,New York,67.116,19171567,63095204.0
2004,9,New York,63.22,19171567,57581665.0
2004,10,New York,49.716,19171567,44530890.0
2004,11,New York,40.792,19171567,43942901.0
2004,12,New York,28.084,19171567,48888789.0
2005,1,New York,21.116,19132610,55365784.0
2005,2,New York,26.291999999999998,19132610,43932820.0
2005,3,New York,29.32,19132610,51379765.0
2005,4,New York,47.06,19132610,44597670.0
2005,5,New York,52.092,19132610,37557063.0
2005,6,New York,70.00399999999999,19132610,68052236.0
2005,7,New York,71.976,19132610,83911905.0
2005,8,New York,71.58,19132610,88665127.0
2005,9,New York,64.584,19132610,68763973.0
2005,10,New York,51.048,19132610,50317743.0
2005,11,New York,42.488,19132610,42343750.0
2005,12,New York,25.704,19132610,55146515.0
2006,1,New York,31.904,19104631,44585545.0
2006,2,New York,26.344,19104631,42068855.0
2006,3,New York,33.108000000000004,19104631,48444356.0
2006,4,New York,47.012,19104631,41577345.0
2006,5,New York,56.611999999999995,19104631,46799299.0
2006,6,New York,65.544,19104631,59738216.0
2006,7,New York,72.112,19104631,84743655.0
2006,8,New York,68.172,19104631,77424937.0
2006,9,New York,59.14,19104631,50557582.0
2006,10,New York,47.952,19104631,49388131.0
2006,11,New York,43.684,19104631,40946082.0
2006,12,New York,36.008,19104631,43656242.0
2007,1,New York,27.736,19132335,52680516.0
2007,2,New York,18.132,19132335,57312551.0
2007,3,New York,31.888,19132335,56791865.0
2007,4,New York,42.308,19132335,48723355.0
2007,5,New York,57.443999999999996,19132335,49250952.0
2007,6,New York,66.956,19132335,60602873.0
2007,7,New York,68.2,19132335,68429885.0
2007,8,New York,69.408,19132335,76565136.0
2007,9,New York,63.391999999999996,19132335,58342117.0
2007,10,New York,56.268,19132335,50553558.0
2007,11,New York,37.528,19132335,42206252.0
2007,12,New York,28.088,19132335,50106655.0
2001,1,North Carolina,38.504,8210122,50791708.0
2001,2,North Carolina,45.504,8210122,40319937.0
2001,3,North Carolina,46.0,8210122,49004601.0
2001,4,North Carolina,58.888000000000005,8210122,43362711.0
2001,5,North Carolina,65.36,8210122,43338035.0
2001,6,North Carolina,72.068,8210122,52098479.0
2001,7,North Carolina,73.348,8210122,57296320.0
2001,8,North Carolina,74.844,8210122,65698176.0
2001,9,North Carolina,66.128,8210122,46591145.0
2001,10,North Carolina,56.576,8210122,43462299.0
2001,11,North Carolina,53.552,8210122,39176401.0
2001,12,North Carolina,47.108,8210122,43592506.0
2002,1,North Carolina,41.244,8326201,46388994.0
2002,2,North Carolina,42.852,8326201,40663877.0
2002,3,North Carolina,49.556000000000004,8326201,49455812.0
2002,4,North Carolina,61.076,8326201,42711214.0
2002,5,North Carolina,64.368,8326201,41488105.0
2002,6,North Carolina,73.22800000000001,8326201,54736581.0
2002,7,North Carolina,76.64,8326201,64817345.0
2002,8,North Carolina,75.324,8326201,63902158.0
2002,9,North Carolina,70.888,8326201,55025755.0
2002,10,North Carolina,60.736000000000004,8326201,50119245.0
2002,11,North Carolina,46.912,8326201,45109090.0
2002,12,North Carolina,39.856,8326201,49265077.0
2003,1,North Carolina,34.728,8422501,57424009.0
2003,2,North Carolina,40.116,8422501,50937820.0
2003,3,North Carolina,51.088,8422501,48946613.0
2003,4,North Carolina,56.528,8422501,37076204.0
2003,5,North Carolina,64.804,8422501,41592571.0
2003,6,North Carolina,70.62,8422501,47891311.0
2003,7,North Carolina,74.55199999999999,8422501,55067639.0
2003,8,North Carolina,75.444,8422501,60723037.0
2003,9,North Carolina,67.968,8422501,49890750.0
2003,10,North Carolina,57.636,8422501,38760090.0
2003,11,North Carolina,54.943999999999996,8422501,43276521.0
2003,12,North Carolina,39.672,8422501,54215926.0
2004,1,North Carolina,36.391999999999996,8553152,56547504.0
2004,2,North Carolina,38.936,8553152,52876214.0
2004,3,North Carolina,50.044,8553152,49826128.0
2004,4,North Carolina,57.488,8553152,42488901.0
2004,5,North Carolina,68.944,8553152,55052925.0
2004,6,North Carolina,72.872,8553152,51044161.0
2004,7,North Carolina,75.056,8553152,59069192.0
2004,8,North Carolina,72.484,8553152,54956912.0
2004,9,North Carolina,68.616,8553152,40951750.0
2004,10,North Carolina,61.104,8553152,41774646.0
2004,11,North Carolina,52.692,8553152,39979393.0
2004,12,North Carolina,40.964,8553152,46865927.0
2005,1,North Carolina,41.94,8705407,50015342.0
2005,2,North Carolina,42.352,8705407,44948516.0
2005,3,North Carolina,45.6,8705407,51149497.0
2005,4,North Carolina,56.328,8705407,43553239.0
2005,5,North Carolina,62.104,8705407,42913924.0
2005,6,North Carolina,72.324,8705407,53297266.0
2005,7,North Carolina,77.268,8705407,65257825.0
2005,8,North Carolina,76.372,8705407,68391032.0
2005,9,North Carolina,71.544,8705407,57652392.0
2005,10,North Carolina,59.79600000000001,8705407,48124416.0
2005,11,North Carolina,51.32,8705407,44279460.0
2005,12,North Carolina,39.464,8705407,52717611.0
2006,1,North Carolina,44.92,8917270,44231738.0
2006,2,North Carolina,40.268,8917270,47160012.0
2006,3,North Carolina,49.071999999999996,8917270,48758217.0
2006,4,North Carolina,60.408,8917270,42339787.0
2006,5,North Carolina,62.928000000000004,8917270,51607079.0
2006,6,North Carolina,71.248,8917270,56264534.0
2006,7,North Carolina,75.476,8917270,65166082.0
2006,8,North Carolina,76.976,8917270,70194647.0
2006,9,North Carolina,67.432,8917270,46338481.0
2006,10,North Carolina,56.9,8917270,43787348.0
2006,11,North Carolina,51.163999999999994,8917270,45800532.0
2006,12,North Carolina,46.744,8917270,45575439.0
2007,1,North Carolina,43.152,9118037,47438789.0
2007,2,North Carolina,37.344,9118037,55256687.0
2007,3,North Carolina,52.776,9118037,50016032.0
2007,4,North Carolina,56.34,9118037,48915621.0
2007,5,North Carolina,65.168,9118037,53370914.0
2007,6,North Carolina,71.904,9118037,57479427.0
2007,7,North Carolina,74.252,9118037,59859237.0
2007,8,North Carolina,78.584,9118037,74157652.0
2007,9,North Carolina,70.94800000000001,9118037,57829213.0
2007,10,North Carolina,63.92,9118037,54214971.0
2007,11,North Carolina,48.088,9118037,48133406.0
2007,12,North Carolina,46.088,9118037,50198853.0
2001,1,North Dakota,17.084,639062,42406143.0
2001,2,North Dakota,5.604,639062,39160720.0
2001,3,North Dakota,26.92,639062,42149586.0
2001,4,North Dakota,42.504,639062,35988522.0
2001,5,North Dakota,56.52,639062,36204308.0
2001,6,North Dakota,63.028,639062,34616080.0
2001,7,North Dakota,70.472,639062,42075549.0
2001,8,North Dakota,70.616,639062,43222763.0
2001,9,North Dakota,58.528,639062,36121760.0
2001,10,North Dakota,42.34,639062,36958391.0
2001,11,North Dakota,37.116,639062,38797726.0
2001,12,North Dakota,18.44,639062,46113466.0
2002,1,North Dakota,17.116,638168,44193047.0
2002,2,North Dakota,23.6,638168,37563512.0
2002,3,North Dakota,16.36,638168,42799407.0
2002,4,North Dakota,38.524,638168,34588825.0
2002,5,North Dakota,48.9,638168,35806093.0
2002,6,North Dakota,65.85600000000001,638168,36872951.0
2002,7,North Dakota,72.648,638168,42466725.0
2002,8,North Dakota,66.556,638168,41430247.0
2002,9,North Dakota,59.632,638168,38129442.0
2002,10,North Dakota,34.92,638168,42293572.0
2002,11,North Dakota,30.14,638168,42127563.0
2002,12,North Dakota,21.268,638168,43653253.0
2003,1,North Dakota,10.932,638817,44889071.0
2003,2,North Dakota,8.892000000000001,638817,39414839.0
2003,3,North Dakota,22.924,638817,44322508.0
2003,4,North Dakota,44.983999999999995,638817,34068412.0
2003,5,North Dakota,53.72,638817,33567960.0
2003,6,North Dakota,62.20399999999999,638817,36206492.0
2003,7,North Dakota,70.128,638817,43582948.0
2003,8,North Dakota,72.28,638817,43206699.0
2003,9,North Dakota,56.992,638817,36372779.0
2003,10,North Dakota,47.788,638817,38805416.0
2003,11,North Dakota,20.132,638817,41367441.0
2003,12,North Dakota,20.328,638817,43838198.0
2004,1,North Dakota,3.608,644705,41198314.0
2004,2,North Dakota,15.068,644705,38505947.0
2004,3,North Dakota,30.32,644705,37655745.0
2004,4,North Dakota,43.496,644705,31810101.0
2004,5,North Dakota,50.24,644705,34630632.0
2004,6,North Dakota,59.052,644705,38980620.0
2004,7,North Dakota,67.236,644705,41323911.0
2004,8,North Dakota,61.663999999999994,644705,40309177.0
2004,9,North Dakota,59.076,644705,34058605.0
2004,10,North Dakota,44.22,644705,34935753.0
2004,11,North Dakota,33.488,644705,39412003.0
2004,12,North Dakota,19.128,644705,42067402.0
2005,1,North Dakota,5.624,646089,42297056.0
2005,2,North Dakota,19.684,646089,39593636.0
2005,3,North Dakota,28.204,646089,38640884.0
2005,4,North Dakota,46.776,646089,32241774.0
2005,5,North Dakota,51.592,646089,38377038.0
2005,6,North Dakota,64.86,646089,35170357.0
2005,7,North Dakota,69.656,646089,43358978.0
2005,8,North Dakota,66.26,646089,43684008.0
2005,9,North Dakota,59.736000000000004,646089,39897812.0
2005,10,North Dakota,45.448,646089,42323427.0
2005,11,North Dakota,31.651999999999997,646089,41896651.0
2005,12,North Dakota,17.724,646089,43857473.0
2006,1,North Dakota,25.368000000000002,649422,42078045.0
2006,2,North Dakota,14.748,649422,39563916.0
2006,3,North Dakota,27.351999999999997,649422,39070007.0
2006,4,North Dakota,48.848,649422,35002844.0
2006,5,North Dakota,56.256,649422,32303205.0
2006,6,North Dakota,65.572,649422,37783276.0
2006,7,North Dakota,73.884,649422,43658766.0
2006,8,North Dakota,69.188,649422,44245889.0
2006,9,North Dakota,56.22,649422,39272254.0
2006,10,North Dakota,40.168,649422,38932980.0
2006,11,North Dakota,28.811999999999998,649422,26940973.0
2006,12,North Dakota,21.748,649422,43104781.0
2007,1,North Dakota,13.956,652822,42675178.0
2007,2,North Dakota,8.956,652822,39015271.0
2007,3,North Dakota,32.135999999999996,652822,37767983.0
2007,4,North Dakota,40.908,652822,34568946.0
2007,5,North Dakota,56.263999999999996,652822,37040166.0
2007,6,North Dakota,65.592,652822,37866322.0
2007,7,North Dakota,73.196,652822,43497356.0
2007,8,North Dakota,66.26,652822,44098043.0
2007,9,North Dakota,58.372,652822,35274406.0
2007,10,North Dakota,46.496,652822,37261763.0
2007,11,North Dakota,29.54,652822,36683683.0
2007,12,North Dakota,12.912,652822,42815710.0
2001,1,Ohio,27.112,11387404,94986397.0
2001,2,Ohio,33.824,11387404,82181735.0
2001,3,Ohio,36.352,11387404,91780649.0
2001,4,Ohio,54.004,11387404,80197685.0
2001,5,Ohio,61.68,11387404,84228365.0
2001,6,Ohio,68.57600000000001,11387404,86889294.0
2001,7,Ohio,72.108,11387404,94955925.0
2001,8,Ohio,73.36,11387404,101347421.0
2001,9,Ohio,62.468,11387404,80161622.0
2001,10,Ohio,53.88,11387404,77835355.0
2001,11,Ohio,47.996,11387404,78886867.0
2001,12,Ohio,37.816,11387404,88522679.0
2002,1,Ohio,33.668,11407889,88795508.0
2002,2,Ohio,34.84,11407889,77288062.0
2002,3,Ohio,39.416,11407889,88906539.0
2002,4,Ohio,53.012,11407889,82685072.0
2002,5,Ohio,57.1,11407889,89452486.0
2002,6,Ohio,71.836,11407889,96964393.0
2002,7,Ohio,76.036,11407889,107900449.0
2002,8,Ohio,74.86399999999999,11407889,102072660.0
2002,9,Ohio,68.82000000000001,11407889,89720753.0
2002,10,Ohio,52.611999999999995,11407889,86387943.0
2002,11,Ohio,40.36,11407889,84879381.0
2002,12,Ohio,30.816,11407889,93422304.0
2003,1,Ohio,21.612,11434788,99760232.0
2003,2,Ohio,25.296,11434788,88176376.0
2003,3,Ohio,41.12,11434788,87903221.0
2003,4,Ohio,52.403999999999996,11434788,80106102.0
2003,5,Ohio,60.236000000000004,11434788,87576078.0
2003,6,Ohio,66.124,11434788,87203813.0
2003,7,Ohio,71.92,11434788,98193232.0
2003,8,Ohio,72.876,11434788,109544143.0
2003,9,Ohio,63.236000000000004,11434788,91907196.0
2003,10,Ohio,51.448,11434788,94343470.0
2003,11,Ohio,46.532,11434788,92875958.0
2003,12,Ohio,32.856,11434788,95988821.0
2004,1,Ohio,23.328000000000003,11452251,101075330.0
2004,2,Ohio,29.531999999999996,11452251,84623940.0
2004,3,Ohio,42.82,11452251,84694655.0
2004,4,Ohio,51.123999999999995,11452251,76976760.0
2004,5,Ohio,64.86,11452251,90271693.0
2004,6,Ohio,68.268,11452251,94516547.0
2004,7,Ohio,71.58800000000001,11452251,96912132.0
2004,8,Ohio,68.604,11452251,91392172.0
2004,9,Ohio,66.056,11452251,87395718.0
2004,10,Ohio,53.276,11452251,86622705.0
2004,11,Ohio,44.852,11452251,81742262.0
2004,12,Ohio,31.171999999999997,11452251,96232265.0
2005,1,Ohio,29.308000000000003,11463320,106614676.0
2005,2,Ohio,32.132,11463320,87874605.0
2005,3,Ohio,34.584,11463320,98455662.0
2005,4,Ohio,52.176,11463320,79293006.0
2005,5,Ohio,56.692,11463320,81058605.0
2005,6,Ohio,72.704,11463320,102870617.0
2005,7,Ohio,75.312,11463320,112493365.0
2005,8,Ohio,74.372,11463320,112870377.0
2005,9,Ohio,67.908,11463320,97514116.0
2005,10,Ohio,54.04,11463320,96454236.0
2005,11,Ohio,43.86,11463320,96387786.0
2005,12,Ohio,27.2,11463320,101554583.0
2006,1,Ohio,37.955999999999996,11481213,96083535.0
2006,2,Ohio,31.06,11481213,92928080.0
2006,3,Ohio,38.628,11481213,90916199.0
2006,4,Ohio,54.083999999999996,11481213,86324255.0
2006,5,Ohio,59.324,11481213,82494623.0
2006,6,Ohio,67.79599999999999,11481213,96735356.0
2006,7,Ohio,74.352,11481213,112989292.0
2006,8,Ohio,73.468,11481213,110892233.0
2006,9,Ohio,62.2,11481213,89676356.0
2006,10,Ohio,50.54,11481213,97131974.0
2006,11,Ohio,43.931999999999995,11481213,95109758.0
2006,12,Ohio,38.18,11481213,97097363.0
2007,1,Ohio,33.264,11500468,100216851.0
2007,2,Ohio,19.055999999999997,11500468,94576954.0
2007,3,Ohio,43.708,11500468,85390453.0
2007,4,Ohio,48.128,11500468,82245335.0
2007,5,Ohio,64.0,11500468,88875016.0
2007,6,Ohio,70.536,11500468,100467408.0
2007,7,Ohio,70.868,11500468,106614964.0
2007,8,Ohio,75.168,11500468,120735776.0
2007,9,Ohio,67.76,11500468,100221874.0
2007,10,Ohio,59.76,11500468,98298542.0
2007,11,Ohio,41.976000000000006,11500468,94749103.0
2007,12,Ohio,33.184,11500468,103571273.0
2001,1,Oklahoma,35.988,3467100,47341034.0
2001,2,Oklahoma,40.756,3467100,40972994.0
2001,3,Oklahoma,46.211999999999996,3467100,37359889.0
2001,4,Oklahoma,63.152,3467100,37002659.0
2001,5,Oklahoma,69.432,3467100,46482486.0
2001,6,Oklahoma,77.308,3467100,51995439.0
2001,7,Oklahoma,86.476,3467100,66520464.0
2001,8,Oklahoma,83.024,3467100,64874153.0
2001,9,Oklahoma,71.27600000000001,3467100,50463947.0
2001,10,Oklahoma,60.328,3467100,46044704.0
2001,11,Oklahoma,53.82,3467100,43504863.0
2001,12,Oklahoma,42.348,3467100,46563282.0
2002,1,Oklahoma,39.468,3489080,49172993.0
2002,2,Oklahoma,41.044,3489080,43401294.0
2002,3,Oklahoma,46.476000000000006,3489080,46978244.0
2002,4,Oklahoma,61.012,3489080,44993853.0
2002,5,Oklahoma,66.572,3489080,47655870.0
2002,6,Oklahoma,77.184,3489080,56124361.0
2002,7,Oklahoma,81.132,3489080,67016721.0
2002,8,Oklahoma,81.288,3489080,69854245.0
2002,9,Oklahoma,74.18,3489080,57093204.0
2002,10,Oklahoma,56.808,3489080,45286261.0
2002,11,Oklahoma,46.928000000000004,3489080,42581117.0
2002,12,Oklahoma,40.116,3489080,46944564.0
2003,1,Oklahoma,36.912,3504892,50798090.0
2003,2,Oklahoma,37.644,3504892,45655031.0
2003,3,Oklahoma,48.751999999999995,3504892,44329087.0
2003,4,Oklahoma,60.403999999999996,3504892,45825997.0
2003,5,Oklahoma,68.78399999999999,3504892,49358074.0
2003,6,Oklahoma,73.54,3504892,55084835.0
2003,7,Oklahoma,83.47200000000001,3504892,73740943.0
2003,8,Oklahoma,82.68799999999999,3504892,73420469.0
2003,9,Oklahoma,69.176,3504892,49410495.0
2003,10,Oklahoma,62.916000000000004,3504892,47605255.0
2003,11,Oklahoma,50.04,3504892,37602408.0
2003,12,Oklahoma,41.611999999999995,3504892,51392738.0
2004,1,Oklahoma,38.512,3525233,49702016.0
2004,2,Oklahoma,38.116,3525233,48391751.0
2004,3,Oklahoma,54.504,3525233,39969042.0
2004,4,Oklahoma,59.648,3525233,39072593.0
2004,5,Oklahoma,70.876,3525233,47240277.0
2004,6,Oklahoma,75.008,3525233,51507885.0
2004,7,Oklahoma,78.372,3525233,65069593.0
2004,8,Oklahoma,76.27600000000001,3525233,62486581.0
2004,9,Oklahoma,73.82,3525233,58557793.0
2004,10,Oklahoma,63.34,3525233,46485274.0
2004,11,Oklahoma,49.996,3525233,42605767.0
2004,12,Oklahoma,40.944,3525233,46032147.0
2005,1,Oklahoma,38.936,3548597,50127092.0
2005,2,Oklahoma,44.356,3548597,44369286.0
2005,3,Oklahoma,49.464,3548597,46646285.0
2005,4,Oklahoma,59.216,3548597,41511286.0
2005,5,Oklahoma,67.30799999999999,3548597,54491220.0
2005,6,Oklahoma,77.348,3548597,67975302.0
2005,7,Oklahoma,80.264,3548597,75708177.0
2005,8,Oklahoma,80.404,3548597,77184211.0
2005,9,Oklahoma,76.508,3548597,64370090.0
2005,10,Oklahoma,62.076,3548597,49416109.0
2005,11,Oklahoma,51.8,3548597,44722468.0
2005,12,Oklahoma,37.864000000000004,3548597,53557895.0
2006,1,Oklahoma,45.93600000000001,3594090,43108091.0
2006,2,Oklahoma,40.196,3594090,49631402.0
2006,3,Oklahoma,52.348,3594090,53371244.0
2006,4,Oklahoma,65.316,3594090,50348654.0
2006,5,Oklahoma,70.396,3594090,61891681.0
2006,6,Oklahoma,77.80799999999998,3594090,68185965.0
2006,7,Oklahoma,84.148,3594090,78115477.0
2006,8,Oklahoma,84.316,3594090,79300715.0
2006,9,Oklahoma,68.944,3594090,54271347.0
2006,10,Oklahoma,60.396,3594090,52724871.0
2006,11,Oklahoma,50.396,3594090,46572636.0
2006,12,Oklahoma,40.92,3594090,55233825.0
2007,1,Oklahoma,34.364000000000004,3634349,58977208.0
2007,2,Oklahoma,38.88,3634349,53268211.0
2007,3,Oklahoma,57.2,3634349,48716343.0
2007,4,Oklahoma,54.852,3634349,48835010.0
2007,5,Oklahoma,68.536,3634349,54536304.0
2007,6,Oklahoma,74.844,3634349,60130568.0
2007,7,Oklahoma,78.86,3634349,67812042.0
2007,8,Oklahoma,82.56,3634349,79239738.0
2007,9,Oklahoma,74.264,3634349,61887921.0
2007,10,Oklahoma,63.78,3634349,53164476.0
2007,11,Oklahoma,50.583999999999996,3634349,45593837.0
2007,12,Oklahoma,37.336,3634349,55925396.0
2001,1,Oregon,35.944,3467937,11559792.0
2001,2,Oregon,35.9,3467937,12337854.0
2001,3,Oregon,44.208,3467937,10793790.0
2001,4,Oregon,44.828,3467937,10542929.0
2001,5,Oregon,56.068000000000005,3467937,8497397.0
2001,6,Oregon,58.356,3467937,10032853.0
2001,7,Oregon,64.896,3467937,11623206.0
2001,8,Oregon,66.832,3467937,13544777.0
2001,9,Oregon,60.443999999999996,3467937,12750022.0
2001,10,Oregon,51.028,3467937,12783957.0
2001,11,Oregon,42.88399999999999,3467937,10868134.0
2001,12,Oregon,36.34,3467937,12338332.0
2002,1,Oregon,35.732,3513424,12253152.0
2002,2,Oregon,39.484,3513424,10148996.0
2002,3,Oregon,40.048,3513424,10694044.0
2002,4,Oregon,48.476000000000006,3513424,4974630.0
2002,5,Oregon,52.732,3513424,6218374.0
2002,6,Oregon,60.788000000000004,3513424,3679118.0
2002,7,Oregon,68.8,3513424,4074272.0
2002,8,Oregon,64.14,3513424,9507257.0
2002,9,Oregon,60.052,3513424,10267253.0
2002,10,Oregon,48.772,3513424,10518668.0
2002,11,Oregon,42.588,3513424,9958823.0
2002,12,Oregon,38.376,3513424,10266947.0
2003,1,Oregon,41.468,3547376,12252422.0
2003,2,Oregon,39.132,3547376,10015934.0
2003,3,Oregon,45.244,3547376,9326479.0
2003,4,Oregon,45.3,3547376,6668697.0
2003,5,Oregon,53.556000000000004,3547376,2218356.0
2003,6,Oregon,62.18,3547376,8179408.0
2003,7,Oregon,68.848,3547376,14781742.0
2003,8,Oregon,66.344,3547376,14448550.0
2003,9,Oregon,61.931999999999995,3547376,14715273.0
2003,10,Oregon,53.924,3547376,13393277.0
2003,11,Oregon,39.104,3547376,13894864.0
2003,12,Oregon,37.036,3547376,11190742.0
2004,1,Oregon,34.012,3569463,13506113.0
2004,2,Oregon,37.772,3569463,12563705.0
2004,3,Oregon,46.211999999999996,3569463,10956914.0
2004,4,Oregon,49.48,3569463,10644333.0
2004,5,Oregon,54.188,3569463,5530473.0
2004,6,Oregon,60.70399999999999,3569463,4789188.0
2004,7,Oregon,67.872,3569463,9884773.0
2004,8,Oregon,67.428,3569463,13999356.0
2004,9,Oregon,57.516000000000005,3569463,13600967.0
